id,type,title,url,slug,word_count,city,service,title_template,h1_count,h2_count,h3_count,featured_media,boilerplate_ratio,similarity,similar_url,problem,severity,notes
123,post,شركة تنظيف حمامات في المحرق,https://rukn-eltatawer.com/bh/bathroom-cleaning-muharraq/,bathroom-cleaning-muharraq,2175,المحرق,تنظيف حمامات في,شركة تنظيف حمامات في {CITY},0,39,17,0,0.516,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف حمامات في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
123,post,شركة تنظيف حمامات في المحرق,https://rukn-eltatawer.com/bh/bathroom-cleaning-muharraq/,bathroom-cleaning-muharraq,2175,المحرق,تنظيف حمامات في,شركة تنظيف حمامات في {CITY},0,39,17,0,0.516,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل تزورون أكثر من مرة؟» ×3؛ «هل يوجد ضمان مكتوب؟» ×3؛ «هل تناسب الشقق والفلل في المحرق؟» ×2؛ «متى تكون الحالة طارئة في المحرق؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
122,post,شركة تنظيف حمامات في المنامة,https://rukn-eltatawer.com/bh/bathroom-cleaning-manama/,bathroom-cleaning-manama,2217,المنامة,تنظيف حمامات في,شركة تنظيف حمامات في {CITY},0,37,17,0,0.452,,,إفراط في القالب / Boilerplate,متوسط,45% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
122,post,شركة تنظيف حمامات في المنامة,https://rukn-eltatawer.com/bh/bathroom-cleaning-manama/,bathroom-cleaning-manama,2217,المنامة,تنظيف حمامات في,شركة تنظيف حمامات في {CITY},0,37,17,0,0.452,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف حمامات في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
122,post,شركة تنظيف حمامات في المنامة,https://rukn-eltatawer.com/bh/bathroom-cleaning-manama/,bathroom-cleaning-manama,2217,المنامة,تنظيف حمامات في,شركة تنظيف حمامات في {CITY},0,37,17,0,0.452,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «كيف أتواصل؟» ×2؛ «هل تعملون في الجفير وأم الحصم؟» ×2؛ «هل تغطون أحياء المنامة مثل الجفير؟» ×2؛ «لماذا لا يُثبت السعر من الرسالة؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
121,post,شركة تنظيف مطابخ في البديع,https://rukn-eltatawer.com/bh/kitchen-cleaning-budaiya/,kitchen-cleaning-budaiya,2081,البديع,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,39,17,0,0.5,,,إفراط في القالب / Boilerplate,متوسط,50% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
121,post,شركة تنظيف مطابخ في البديع,https://rukn-eltatawer.com/bh/kitchen-cleaning-budaiya/,kitchen-cleaning-budaiya,2081,البديع,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,39,17,0,0.5,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مطابخ في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
121,post,شركة تنظيف مطابخ في البديع,https://rukn-eltatawer.com/bh/kitchen-cleaning-budaiya/,kitchen-cleaning-budaiya,2081,البديع,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,39,17,0,0.5,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل تزورون أكثر من مرة؟» ×3؛ «هل يوجد ضمان مكتوب؟» ×3؛ «هل تناسب الشقق والفلل في البديع؟» ×2؛ «متى تكون الحالة طارئة في البديع؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
120,post,شركة تنظيف مطابخ في سترة,https://rukn-eltatawer.com/bh/kitchen-cleaning-sitra/,kitchen-cleaning-sitra,2173,سترة,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,38,17,0,0.516,,,إفراط في القالب / Boilerplate,متوسط,51% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
120,post,شركة تنظيف مطابخ في سترة,https://rukn-eltatawer.com/bh/kitchen-cleaning-sitra/,kitchen-cleaning-sitra,2173,سترة,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,38,17,0,0.516,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مطابخ في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
120,post,شركة تنظيف مطابخ في سترة,https://rukn-eltatawer.com/bh/kitchen-cleaning-sitra/,kitchen-cleaning-sitra,2173,سترة,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,38,17,0,0.516,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل تشمل الزيارة قطعاً أو مواد؟» ×3؛ «ما الذي يميّز التنفيذ في سترة عن مدينة أخرى؟» ×2؛ «كم تستغرق تنظيف مطابخ داخل سترة؟» ×2؛ «ماذا أرسل قبل الزيارة؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
119,post,شركة تنظيف مطابخ في مدينة عيسى,https://rukn-eltatawer.com/bh/kitchen-cleaning-isa-town/,kitchen-cleaning-isa-town,2211,مدينة عيسى,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,37,17,0,0.418,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مطابخ في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
119,post,شركة تنظيف مطابخ في مدينة عيسى,https://rukn-eltatawer.com/bh/kitchen-cleaning-isa-town/,kitchen-cleaning-isa-town,2211,مدينة عيسى,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,37,17,0,0.418,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «كيف أتواصل؟» ×2؛ «هل تعملون في مدينة عيسى والحي الجنوبي؟» ×2؛ «هل تغطون أحياء مدينة عيسى مثل مدينة عيسى؟» ×2؛ «لماذا لا يُثبت السعر من الرسالة؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
118,post,شركة تنظيف مطابخ في عالي,https://rukn-eltatawer.com/bh/kitchen-cleaning-aali/,kitchen-cleaning-aali,2187,عالي,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,38,17,0,0.495,,,إفراط في القالب / Boilerplate,متوسط,49% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
118,post,شركة تنظيف مطابخ في عالي,https://rukn-eltatawer.com/bh/kitchen-cleaning-aali/,kitchen-cleaning-aali,2187,عالي,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,38,17,0,0.495,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مطابخ في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
118,post,شركة تنظيف مطابخ في عالي,https://rukn-eltatawer.com/bh/kitchen-cleaning-aali/,kitchen-cleaning-aali,2187,عالي,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,38,17,0,0.495,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «ما الذي يميّز التنفيذ في عالي عن مدينة أخرى؟» ×3؛ «كم تستغرق تنظيف مطابخ داخل عالي؟» ×2؛ «ماذا أرسل قبل الزيارة؟» ×2؛ «هل تشمل الزيارة قطعاً أو مواد؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
117,post,شركة تنظيف مطابخ في مدينة حمد,https://rukn-eltatawer.com/bh/kitchen-cleaning-hamad-town/,kitchen-cleaning-hamad-town,2233,مدينة حمد,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,39,17,0,0.484,,,إفراط في القالب / Boilerplate,متوسط,48% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
117,post,شركة تنظيف مطابخ في مدينة حمد,https://rukn-eltatawer.com/bh/kitchen-cleaning-hamad-town/,kitchen-cleaning-hamad-town,2233,مدينة حمد,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,39,17,0,0.484,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مطابخ في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
117,post,شركة تنظيف مطابخ في مدينة حمد,https://rukn-eltatawer.com/bh/kitchen-cleaning-hamad-town/,kitchen-cleaning-hamad-town,2233,مدينة حمد,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,39,17,0,0.484,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل تزورون أكثر من مرة؟» ×3؛ «هل يوجد ضمان مكتوب؟» ×3؛ «هل تناسب الشقق والفلل في مدينة حمد؟» ×2؛ «متى تكون الحالة طارئة في مدينة حمد؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
116,post,شركة تنظيف مطابخ في الرفاع,https://rukn-eltatawer.com/bh/kitchen-cleaning-riffa/,kitchen-cleaning-riffa,2203,الرفاع,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,39,17,0,0.516,,,إفراط في القالب / Boilerplate,متوسط,51% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
116,post,شركة تنظيف مطابخ في الرفاع,https://rukn-eltatawer.com/bh/kitchen-cleaning-riffa/,kitchen-cleaning-riffa,2203,الرفاع,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,39,17,0,0.516,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مطابخ في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
116,post,شركة تنظيف مطابخ في الرفاع,https://rukn-eltatawer.com/bh/kitchen-cleaning-riffa/,kitchen-cleaning-riffa,2203,الرفاع,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,39,17,0,0.516,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل تزورون أكثر من مرة؟» ×3؛ «هل يوجد ضمان مكتوب؟» ×3؛ «هل تناسب الشقق والفلل في الرفاع؟» ×2؛ «متى تكون الحالة طارئة في الرفاع؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
115,post,شركة تنظيف مطابخ في المحرق,https://rukn-eltatawer.com/bh/kitchen-cleaning-muharraq/,kitchen-cleaning-muharraq,2251,المحرق,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,38,17,0,0.515,,,إفراط في القالب / Boilerplate,متوسط,51% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
115,post,شركة تنظيف مطابخ في المحرق,https://rukn-eltatawer.com/bh/kitchen-cleaning-muharraq/,kitchen-cleaning-muharraq,2251,المحرق,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,38,17,0,0.515,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مطابخ في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
115,post,شركة تنظيف مطابخ في المحرق,https://rukn-eltatawer.com/bh/kitchen-cleaning-muharraq/,kitchen-cleaning-muharraq,2251,المحرق,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,38,17,0,0.515,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «ما الذي يميّز التنفيذ في المحرق عن مدينة أخرى؟» ×3؛ «كم تستغرق تنظيف مطابخ داخل المحرق؟» ×2؛ «ماذا أرسل قبل الزيارة؟» ×2؛ «هل تشمل الزيارة قطعاً أو مواد؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
114,post,شركة تنظيف مطابخ في المنامة,https://rukn-eltatawer.com/bh/kitchen-cleaning-manama/,kitchen-cleaning-manama,2302,المنامة,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,38,17,0,0.505,,,إفراط في القالب / Boilerplate,متوسط,50% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
114,post,شركة تنظيف مطابخ في المنامة,https://rukn-eltatawer.com/bh/kitchen-cleaning-manama/,kitchen-cleaning-manama,2302,المنامة,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,38,17,0,0.505,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مطابخ في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
114,post,شركة تنظيف مطابخ في المنامة,https://rukn-eltatawer.com/bh/kitchen-cleaning-manama/,kitchen-cleaning-manama,2302,المنامة,تنظيف مطابخ في,شركة تنظيف مطابخ في {CITY},0,38,17,0,0.505,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «ما الذي يميّز التنفيذ في المنامة عن مدينة أخرى؟» ×3؛ «كم تستغرق تنظيف مطابخ داخل المنامة؟» ×2؛ «ماذا أرسل قبل الزيارة؟» ×2؛ «هل تشمل الزيارة قطعاً أو مواد؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
113,post,شركة تنظيف مسابح في البديع,https://rukn-eltatawer.com/bh/pool-cleaning-budaiya/,pool-cleaning-budaiya,2058,البديع,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.452,,,إفراط في القالب / Boilerplate,متوسط,45% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
113,post,شركة تنظيف مسابح في البديع,https://rukn-eltatawer.com/bh/pool-cleaning-budaiya/,pool-cleaning-budaiya,2058,البديع,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.452,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مسابح في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
113,post,شركة تنظيف مسابح في البديع,https://rukn-eltatawer.com/bh/pool-cleaning-budaiya/,pool-cleaning-budaiya,2058,البديع,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.452,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل تعملون في البديع وسار القريبة؟» ×2؛ «هل تغطون أحياء البديع مثل البديع؟» ×2؛ «لماذا لا يُثبت السعر من الرسالة؟» ×2؛ «كيف أتواصل؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
112,post,شركة تنظيف مسابح في سترة,https://rukn-eltatawer.com/bh/pool-cleaning-sitra/,pool-cleaning-sitra,2122,سترة,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.466,,,إفراط في القالب / Boilerplate,متوسط,46% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
112,post,شركة تنظيف مسابح في سترة,https://rukn-eltatawer.com/bh/pool-cleaning-sitra/,pool-cleaning-sitra,2122,سترة,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.466,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مسابح في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
112,post,شركة تنظيف مسابح في سترة,https://rukn-eltatawer.com/bh/pool-cleaning-sitra/,pool-cleaning-sitra,2122,سترة,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.466,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «لماذا لا يُثبت السعر من الرسالة؟» ×2؛ «كيف أتواصل؟» ×2؛ «هل تعملون في سترة البلد والقرية؟» ×2؛ «هل تغطون أحياء سترة مثل سترة البلد؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
111,post,شركة تنظيف مسابح في مدينة عيسى,https://rukn-eltatawer.com/bh/pool-cleaning-isa-town/,pool-cleaning-isa-town,2234,مدينة عيسى,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,39,17,0,0.469,,,إفراط في القالب / Boilerplate,متوسط,46% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
111,post,شركة تنظيف مسابح في مدينة عيسى,https://rukn-eltatawer.com/bh/pool-cleaning-isa-town/,pool-cleaning-isa-town,2234,مدينة عيسى,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,39,17,0,0.469,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مسابح في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
111,post,شركة تنظيف مسابح في مدينة عيسى,https://rukn-eltatawer.com/bh/pool-cleaning-isa-town/,pool-cleaning-isa-town,2234,مدينة عيسى,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,39,17,0,0.469,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل تناسب الشقق والفلل في مدينة عيسى؟» ×3؛ «متى تكون الحالة طارئة في مدينة عيسى؟» ×3؛ «هل تزورون أكثر من مرة؟» ×2؛ «هل يوجد ضمان مكتوب؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
110,post,شركة تنظيف مسابح في عالي,https://rukn-eltatawer.com/bh/pool-cleaning-aali/,pool-cleaning-aali,2151,عالي,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.452,,,إفراط في القالب / Boilerplate,متوسط,45% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
110,post,شركة تنظيف مسابح في عالي,https://rukn-eltatawer.com/bh/pool-cleaning-aali/,pool-cleaning-aali,2151,عالي,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.452,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مسابح في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
110,post,شركة تنظيف مسابح في عالي,https://rukn-eltatawer.com/bh/pool-cleaning-aali/,pool-cleaning-aali,2151,عالي,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.452,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل تغطون أحياء عالي مثل عالي البلد؟» ×2؛ «لماذا لا يُثبت السعر من الرسالة؟» ×2؛ «كيف أتواصل؟» ×2؛ «هل تعملون في عالي البلد والطريق الداخلي؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
109,post,شركة تنظيف مسابح في مدينة حمد,https://rukn-eltatawer.com/bh/pool-cleaning-hamad-town/,pool-cleaning-hamad-town,2277,مدينة حمد,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,39,17,0,0.479,,,إفراط في القالب / Boilerplate,متوسط,47% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
109,post,شركة تنظيف مسابح في مدينة حمد,https://rukn-eltatawer.com/bh/pool-cleaning-hamad-town/,pool-cleaning-hamad-town,2277,مدينة حمد,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,39,17,0,0.479,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مسابح في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
109,post,شركة تنظيف مسابح في مدينة حمد,https://rukn-eltatawer.com/bh/pool-cleaning-hamad-town/,pool-cleaning-hamad-town,2277,مدينة حمد,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,39,17,0,0.479,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل يوجد ضمان مكتوب؟» ×3؛ «هل تناسب الشقق والفلل في مدينة حمد؟» ×3؛ «متى تكون الحالة طارئة في مدينة حمد؟» ×2؛ «هل تزورون أكثر من مرة؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
108,post,شركة تنظيف مسابح في الرفاع,https://rukn-eltatawer.com/bh/pool-cleaning-riffa/,pool-cleaning-riffa,2165,الرفاع,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.46,,,إفراط في القالب / Boilerplate,متوسط,46% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
108,post,شركة تنظيف مسابح في الرفاع,https://rukn-eltatawer.com/bh/pool-cleaning-riffa/,pool-cleaning-riffa,2165,الرفاع,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.46,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مسابح في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
108,post,شركة تنظيف مسابح في الرفاع,https://rukn-eltatawer.com/bh/pool-cleaning-riffa/,pool-cleaning-riffa,2165,الرفاع,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.46,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «لماذا لا يُثبت السعر من الرسالة؟» ×2؛ «كيف أتواصل؟» ×2؛ «هل تعملون في الرفاع الشرقي ووادي السيل؟» ×2؛ «هل تغطون أحياء الرفاع مثل الرفاع الشرقي؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
107,post,شركة تنظيف مسابح في المحرق,https://rukn-eltatawer.com/bh/pool-cleaning-muharraq/,pool-cleaning-muharraq,2181,المحرق,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.467,,,إفراط في القالب / Boilerplate,متوسط,46% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
107,post,شركة تنظيف مسابح في المحرق,https://rukn-eltatawer.com/bh/pool-cleaning-muharraq/,pool-cleaning-muharraq,2181,المحرق,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.467,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مسابح في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
107,post,شركة تنظيف مسابح في المحرق,https://rukn-eltatawer.com/bh/pool-cleaning-muharraq/,pool-cleaning-muharraq,2181,المحرق,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.467,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل تغطون أحياء المحرق مثل الحد؟» ×2؛ «لماذا لا يُثبت السعر من الرسالة؟» ×2؛ «كيف أتواصل؟» ×2؛ «هل تعملون في الحد والدير؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
106,post,شركة تنظيف مسابح في المنامة,https://rukn-eltatawer.com/bh/pool-cleaning-manama/,pool-cleaning-manama,2201,المنامة,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.467,,,إفراط في القالب / Boilerplate,متوسط,46% من الفقرات مكررة عبر عشرات المقالات بعد استبدال اسم المدينة.
106,post,شركة تنظيف مسابح في المنامة,https://rukn-eltatawer.com/bh/pool-cleaning-manama/,pool-cleaning-manama,2201,المنامة,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.467,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف مسابح في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
106,post,شركة تنظيف مسابح في المنامة,https://rukn-eltatawer.com/bh/pool-cleaning-manama/,pool-cleaning-manama,2201,المنامة,تنظيف مسابح في,شركة تنظيف مسابح في {CITY},0,37,17,0,0.467,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «هل تعملون في الجفير وأم الحصم؟» ×2؛ «هل تغطون أحياء المنامة مثل الجفير؟» ×2؛ «لماذا لا يُثبت السعر من الرسالة؟» ×2؛ «كيف أتواصل؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
105,post,شركة تنظيف محلات تجارية ومولات في البديع,https://rukn-eltatawer.com/bh/mall-cleaning-budaiya/,mall-cleaning-budaiya,2204,البديع,تنظيف محلات تجارية ومولات في,شركة تنظيف محلات تجارية ومولات في {CITY},0,39,17,0,0.43,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف محلات تجارية ومولات في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
105,post,شركة تنظيف محلات تجارية ومولات في البديع,https://rukn-eltatawer.com/bh/mall-cleaning-budaiya/,mall-cleaning-budaiya,2204,البديع,تنظيف محلات تجارية ومولات في,شركة تنظيف محلات تجارية ومولات في {CITY},0,39,17,0,0.43,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «متى تكون الحالة طارئة في البديع؟» ×3؛ «هل تزورون أكثر من مرة؟» ×3؛ «هل يوجد ضمان مكتوب؟» ×2؛ «هل تناسب الشقق والفلل في البديع؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
104,post,شركة تنظيف محلات تجارية ومولات في سترة,https://rukn-eltatawer.com/bh/mall-cleaning-sitra/,mall-cleaning-sitra,2269,سترة,تنظيف محلات تجارية ومولات في,شركة تنظيف محلات تجارية ومولات في {CITY},0,38,17,0,0.435,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف محلات تجارية ومولات في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
104,post,شركة تنظيف محلات تجارية ومولات في سترة,https://rukn-eltatawer.com/bh/mall-cleaning-sitra/,mall-cleaning-sitra,2269,سترة,تنظيف محلات تجارية ومولات في,شركة تنظيف محلات تجارية ومولات في {CITY},0,38,17,0,0.435,,,أخطاء/عناصر SEO مفقودة,عالٍ,H2 مكررة داخل المقال: «ماذا أرسل قبل الزيارة؟» ×3؛ «هل تشمل الزيارة قطعاً أو مواد؟» ×2؛ «ما الذي يميّز التنفيذ في سترة عن مدينة أخرى؟» ×2؛ «كم تستغرق تنظيف محلات تجارية ومولات داخل سترة؟» ×2. لا توجد صورة بارزة في ووردبريس (featured_media=0)؛ صورة المحتوى مكررة عبر الموقع.
103,post,شركة تنظيف محلات تجارية ومولات في مدينة عيسى,https://rukn-eltatawer.com/bh/mall-cleaning-isa-town/,mall-cleaning-isa-town,2354,مدينة عيسى,تنظيف محلات تجارية ومولات في,شركة تنظيف محلات تجارية ومولات في {CITY},0,38,17,0,0.412,,,قالب هيكلي مكرر (Doorway),عالٍ,نفس قالب العنوان «شركة تنظيف محلات تجارية ومولات في {CITY}» يظهر في 8 مقالاً (تبديل المدينة فقط).
